time,id,pos,in_network
7,4,"[40.94741917683643, 77.98457573909313]",true
7,5,"[26.14156672310745, 67.21778264248755]",true
7,6,"[20.536324475916906, 50.23901808892091]",true
7,7,"[26.147720681417212, 32.79468373563672]",true
7,8,"[40.74924767487942, 22.06609702440038]",true
7,9,"[58.93198153485026, 21.962542068655274]",true
7,10,"[73.724062143225, 32.59759935315643]",true
8,1,"[79.35998430696017, 49.755367764310776]",true
8,2,"[73.74522670936238, 67.19422298394755]",true
8,3,"[59.2272417293784, 77.83513652548584]",true
8,4,"[40.98374067818391, 77.89338911413289]",true
8,5,"[26.210246148833427, 67.14848682143977]",true
8,6,"[20.62571188856972, 50.278854437074386]",true
8,7,"[26.217425766861485, 32.86605728637187]",true
8,8,"[40.75254059256739, 22.16572910994288]",true
8,9,"[58.87556015211723, 22.04491499490692]",true
8,10,"[73.63298752855444, 32.63612550681154]",true
9,1,"[79.26855349366876, 49.720420302069456]",true
9,2,"[73.67018626337867, 67.1314609004009]",true
9,3,"[59.2210605719684, 77.73562810214744]",true
9,4,"[41.02006217953139, 77.80220248917264]",true
9,5,"[26.278925574559405, 67.07919100039199]",true
9,6,"[20.71509930122254, 50.31869078522787]",true
9,7,"[26.287130852305758, 32.93743083710702]",true
9,8,"[40.755833510255364, 22.26536119548538]",true
9,9,"[58.8191387693842, 22.12728792115857]",true
9,10,"[73.54191291388386, 32.674651660466644]",true
10,1,"[79.17712268037737, 49.685472839828144]",true
10,2,"[73.59514581739494, 67.06869881685424]",true
10,3,"[59.214879414558396, 77.63611967880904]",true
10,4,"[41.05638368087887, 77.7110158642124]",true
10,5,"[26.347605000285384, 67.00989517934421]",true
10,6,"[20.80448671387536, 50.35852713338135]",true
10,7,"[26.356835937750034, 33.008804387842176]",true
10,8,"[40.75912642794334, 22.36499328102788]",true
10,9,"[58.762717386651175, 22.209660847410216]",true
10,10,"[73.45083829921329, 32.71317781412175]",true
11,1,"[79.08569186708596, 49.650525377586824]",true
11,2,"[73.52010537141122, 67.00593673330756]",true
11,3,"[59.20869825714839, 77.53661125547065]",true
11,4,"[41.09270518222634, 77.61982923925216]",true
11,5,"[26.416284426011362, 66.94059935829644]",true
11,6,"[20.893874126528175, 50.39836348153484]",true
11,7,"[26.426541023194307, 33.08017793857733]",true
11,8,"[40.762419345631315, 22.464625366570374]",true
11,9,"[58.70629600391815, 22.292033773661863]",true
11,10,"[73.35976368454273, 32.751703967776855]",true
12,1,"[78.99426105379455, 49.615577915345504]",true
12,2,"[73.4450649254275, 66.9431746497609]",true
12,3,"[59.20251709973839, 77.43710283213225]",true
12,4,"[41.12902668357382, 77.52864261429191]",true
12,5,"[26.48496385173734, 66.87130353724866]",true
12,6,"[20.983261539180994, 50.43819982968832]",true
12,7,"[26.49624610863858, 33.15155148931248]",true
12,8,"[40.76571226331929, 22.564257452112873]",true
12,9,"[58.64987462118512, 22.374406699913507]",true
12,10,"[73.26868906987215, 32.79023012143196]",true
13,1,"[78.90283024050315, 49.58063045310419]",true
13,2,"[73.37002447944377, 66.88041256621425]",true
13,3,"[59.19633594232839, 77.33759440879385]",true
13,4,"[41.16534818492129, 77.43745598933167]",true
13,5,"[26.55364327746332, 66.80200771620089]",true
13,6,"[21.072648951833813, 50.4780361778418]",true
13,7,"[26.565951194082853, 33.222925040047635]",true
13,8,"[40.769005181007266, 22.663889537655372]",true
13,9,"[58.59345323845209, 22.456779626165154]",true
13,10,"[73.17761445520159, 32.828756275087066]",true
14,1,"[78.81139942721174, 49.54568299086287]",true
14,2,"[73.29498403346005, 66.81765048266757]",true
14,3,"[59.190154784918384, 77.23808598545546]",true
14,4,"[41.201669686268765, 77.34626936437141]",true
14,5,"[26.622322703189297, 66.73271189515312]",true
14,6,"[21.162036364486628, 50.51787252599529]",true
14,7,"[26.635656279527126, 33.29429859078279]",true
14,8,"[40.77229809869524, 22.76352162319787]",true
14,9,"[58.537031855719064, 22.5391525524168]",true
14,10,"[73.08653984053102, 32.86728242874217]",true
15,1,"[78.71996861392034, 49.51073552862155]",true
15,2,"[73.21994358747634, 66.75488839912092]",true
15,3,"[59.18397362750838, 77.13857756211706]",true
15,4,"[41.237991187616245, 77.25508273941116]",true
15,5,"[26.691002128915276, 66.66341607410534]",true
15,6,"[21.251423777139447, 50.557708874148766]",true
15,7,"[26.7053613649714, 33.36567214151794]",true
15,8,"[40.77559101638321, 22.863153708740366]",true
15,9,"[58.48061047298604, 22.62152547866845]",true
15,10,"[72.99546522586044, 32.90580858239728]",true
16,1,"[78.62853780062893, 49.47578806638023]",true
16,2,"[73.1449031414926, 66.69212631557426]",true
16,3,"[59.177792470098375, 77.03906913877866]",true
16,4,"[41.27431268896372, 77.16389611445092]",true
16,5,"[26.759681554641254, 66.59412025305757]",true
16,6,"[21.340811189792262, 50.59754522230225]",true
16,7,"[26.77506645041567, 33.43704569225309]",true
16,8,"[40.77888393407118, 22.962785794282865]",true
16,9,"[58.42418909025301, 22.703898404920096]",true
16,10,"[72.90439061118988, 32.94433473605238]",true
17,1,"[78.53710698733752, 49.44084060413892]",true
17,2,"[73.06986269550889, 66.6293642320276]",true
17,3,"[59.17161131268837, 76.93956071544027]",true
17,4,"[41.3106341903112, 77.07270948949068]",true
17,5,"[26.828360980367233, 66.5248244320098]",true
17,6,"[21.43019860244508, 50.63738157045573]",true
17,7,"[26.844771535859945, 33.508419242988246]",true
17,8,"[40.78217685175916, 23.062417879825365]",true
17,9,"[58.36776770751998, 22.786271331171744]",true
17,10,"[72.81331599651931, 32.98286088970749]",true
18,1,"[78.44567617404613, 49.4058931418976]",true
18,2,"[72.99482224952517, 66.56660214848092]",true
18,3,"[59.16543015527837, 76.84005229210187]",true
18,4,"[41.34695569165867, 76.98152286453043]",true
18,5,"[26.89704040609321, 66.45552861096202]",true
18,6,"[21.5195860150979, 50.677217918609216]",true
18,7,"[26.914476621304217, 33.57979279372339]",true
18,8,"[40.78546976944713, 23.16204996536786]",true
18,9,"[58.31134632478696, 22.86864425742339]",true
18,10,"[72.72224138184873, 33.021387043362594]",true
19,1,"[78.35424536075472, 49.37094567965628]",true
19,2,"[72.91978180354145, 66.50384006493427]",true
19,3,"[59.15924899786837, 76.74054386876347]",true
19,4,"[41.383277193006144, 76.89033623957019]",true
19,5,"[26.96571983181919, 66.38623278991425]",true
19,6,"[21.608973427750716, 50.7170542667627]",true
19,7,"[26.98418170674849, 33.651166344458545]",true
19,8,"[40.788762687135105, 23.26168205091036]",true
19,9,"[58.25492494205393, 22.951017183675038]",true
19,10,"[72.63116676717817, 33.0599131970177]",true
20,1,"[78.26281454746332, 49.33599821741497]",true
20,2,"[72.84474135755772, 66.44107798138761]",true
20,3,"[59.15306784045836, 76.64103544542508]",true
20,4,"[41.419598694353624, 76.79914961460995]",true
20,5,"[27.034399257545168, 66.31693696886647]",true
20,6,"[21.698360840403534, 50.75689061491618]",true
20,7,"[27.053886792192763, 33.7225398951937]",true
20,8,"[40.792055604823084, 23.361314136452858]",true
20,9,"[58.198503559320905, 23.033390109926685]",true
20,10,"[72.5400921525076, 33.098439350672805]",true
21,1,"[78.17138373417191, 49.30105075517365]",true
21,2,"[72.769700911574, 66.37831589784093]",true
21,3,"[59.14688668304836, 76.54152702208668]",true
21,4,"[41.4559201957011, 76.7079629896497]",true
21,5,"[27.103078683271146, 66.2476411478187]",true
21,6,"[21.787748253056353, 50.796726963069666]",true
21,7,"[27.123591877637036, 33.79391344592885]",true
21,8,"[40.795348522511055, 23.460946221995357]",true
21,9,"[58.14208217658788, 23.115763036178333]",true
21,10,"[72.44901753783704, 33.13696550432791]",true
22,1,"[78.0799529208805, 49.26610329293233]",true
22,2,"[72.69466046559029, 66.31555381429428]",true
22,3,"[59.14070552563835, 76.44201859874829]",true
22,4,"[41.49224169704858, 76.61677636468946]",true
22,5,"[27.171758108997125, 66.17834532677092]",true
22,6,"[21.87713566570917, 50.836563311223145]",true
22,7,"[27.19329696308131, 33.865286996664004]",true
22,8,"[40.79864144019903, 23.560578307537853]",true
22,9,"[58.08566079385485, 23.19813596242998]",true
22,10,"[72.35794292316646, 33.17549165798302]",true
23,1,"[77.9885221075891, 49.23115583069101]",true
23,2,"[72.61962001960656, 66.25279173074762]",true
23,3,"[59.134524368228355, 76.34251017540988]",true
23,4,"[41.52856319839605, 76.5255897397292]",true
23,5,"[27.240437534723103, 66.10904950572314]",true
23,6,"[21.966523078361988, 50.87639965937663]",true
23,7,"[27.263002048525582, 33.93666054739916]",true
23,8,"[40.801934357887006, 23.66021039308035]",true
23,9,"[58.02923941112182, 23.280508888681627]",true
23,10,"[72.26686830849589, 33.21401781163812]",true
24,1,"[77.8970912942977, 49.196208368449696]",true
24,2,"[72.54457957362284, 66.19002964720096]",true
24,3,"[59.12834321081835, 76.24300175207149]",true
24,4,"[41.56488469974353, 76.43440311476895]",true
24,5,"[27.30911696044908, 66.03975368467536]",true
24,6,"[22.055910491014806, 50.91623600753012]",true
24,7,"[27.332707133969855, 34.00803409813431]",true
24,8,"[40.80522727557498, 23.75984247862285]",true
24,9,"[57.972818028388794, 23.362881814933274]",true
24,10,"[72.17579369382533, 33.25254396529323]",true
25,1,"[77.8056604810063, 49.161260906208376]",true
25,2,"[72.46953912763912, 66.12726756365429]",true
25,3,"[59.122162053408346, 76.1434933287331]",true
25,4,"[41.601206201091, 76.34321648980871]",true
25,5,"[27.37779638617506, 65.97045786362759]",true
25,6,"[22.145297903667622, 50.956072355683595]",true
25,7,"[27.402412219414128, 34.07940764886946]",true
25,8,"[40.80852019326295, 23.85947456416535]",true
25,9,"[57.916396645655766, 23.44525474118492]",true
25,10,"[72.08471907915475, 33.29107011894833]",true
26,1,"[77.71422966771489, 49.12631344396706]",true
26,2,"[72.39449868165539, 66.06450548010763]",true
26,3,"[59.11598089599834, 76.0439849053947]",true
26,4,"[41.637527702438476, 76.25202986484847]",true
26,5,"[27.44647581190104, 65.90116204257981]",true
26,6,"[22.23468531632044, 50.99590870383708]",true
26,7,"[27.4721173048584, 34.150781199604616]",true
26,8,"[40.81181311095092, 23.959106649707845]",true
26,9,"[57.85997526292274, 23.52762766743657]",true
26,10,"[71.99364446448418, 33.32959627260344]",true
27,1,"[77.62279885442348, 49.091365981725744]",true
27,2,"[72.31945823567168, 66.00174339656097]",true
27,3,"[59.10979973858834, 75.9444764820563]",true
27,4,"[41.673849203785956, 76.16084323988822]",true
27,5,"[27.515155237627017, 65.83186622153204]",true
27,6,"[22.324072728973256, 51.03574505199056]",true
27,7,"[27.541822390302677, 34.22215475033977]",true
27,8,"[40.8151060286389, 24.058738735250344]",true
27,9,"[57.80355388018971, 23.610000593688216]",true
27,10,"[71.90256984981362, 33.368122426258545]",true
28,1,"[77.53136804113208, 49.056418519484424]",true
28,2,"[72.24441778968796, 65.93898131301431]",true
28,3,"[59.10361858117834, 75.84496805871791]",true
28,4,"[41.71017070513343, 76.06965661492798]",true
28,5,"[27.583834663352995, 65.76257040048426]",true
28,6,"[22.413460141626075, 51.075581400144046]",true
28,7,"[27.61152747574695, 34.293528301074915]",true
28,8,"[40.81839894632687, 24.158370820792843]",true
28,9,"[57.74713249745669, 23.692373519939864]",true
28,10,"[71.81149523514304, 33.40664857991365]",true
29,1,"[77.43993722784067, 49.021471057243104]",true
29,2,"[72.16937734370424, 65.87621922946764]",true
29,3,"[59.09743742376833, 75.7454596353795]",true
29,4,"[41.74649220648091, 75.97846998996773]",true
29,5,"[27.652514089078974, 65.69327457943649]",true
29,6,"[22.502847554278894, 51.11541774829753]",true
29,7,"[27.681232561191223, 34.36490185181007]",true
29,8,"[40.821691864014845, 24.258002906335342]",true
29,9,"[57.69071111472366, 23.774746446191507]",true
29,10,"[71.72042062047248, 33.445174733568756]",true
30,1,"[77.34850641454926, 48.98652359500179]",true
30,2,"[72.09433689772051, 65.81345714592098]",true
30,3,"[59.09125626635833, 75.64595121204111]",true
30,4,"[41.78281370782838, 75.88728336500749]",true
30,5,"[27.721193514804952, 65.62397875838872]",true
30,6,"[22.592234966931713, 51.15525409645101]",true
30,7,"[27.750937646635496, 34.43627540254522]",true
30,8,"[40.824984781702824, 24.357634991877838]",true
30,9,"[57.634289731990634, 23.857119372443158]",true
30,10,"[71.6293460058019, 33.48370088722386]",true
31,1,"[77.25707560125787, 48.95157613276047]",true
31,2,"[72.01929645173679, 65.75069506237432]",true
31,3,"[59.085075108948324, 75.54644278870272]",true
31,4,"[41.819135209175855, 75.79609674004725]",true
31,5,"[27.78987294053093, 65.55468293734094]",true
31,6,"[22.681622379584528, 51.195090444604496]",true
31,7,"[27.82064273207977, 34.50764895328037]",true
31,8,"[40.828277699390796, 24.457267077420337]",true
31,9,"[57.577868349257606, 23.9394922986948]",true
31,10,"[71.53827139113133, 33.52222704087897]",true
32,1,"[77.16564478796646, 48.91662867051915]",true
32,2,"[71.94425600575308, 65.68793297882765]",true
32,3,"[59.078893951538326, 75.44693436536431]",true
32,4,"[41.855456710523335, 75.70491011508699]",true
32,5,"[27.85855236625691, 65.48538711629317]",true
32,6,"[22.771009792237347, 51.234926792757975]",true
32,7,"[27.89034781752404, 34.579022504015526]",true
32,8,"[40.83157061707877, 24.556899162962836]",true
32,9,"[57.52144696652458, 24.021865224946453]",true
32,10,"[71.44719677646077, 33.56075319453407]",true
33,1,"[77.07421397467506, 48.88168120827783]",true
33,2,"[71.86921555976934, 65.62517089528099]",true
33,3,"[59.07271279412832, 75.34742594202592]",true
33,4,"[41.89177821187081, 75.61372349012674]",true
33,5,"[27.927231791982887, 65.4160912952454]",true
33,6,"[22.860397204890162, 51.27476314091146]",true
33,7,"[27.960052902968314, 34.65039605475068]",true
33,8,"[40.83486353476675, 24.65653124850533]",true
33,9,"[57.46502558379155, 24.104238151198096]",true
33,10,"[71.3561221617902, 33.59927934818918]",true
34,1,"[76.98278316138365, 48.84673374603652]",true
34,2,"[71.79417511378563, 65.56240881173433]",true
34,3,"[59.06653163671832, 75.24791751868753]",true
34,4,"[41.92809971321829, 75.5225368651665]",true
34,5,"[27.995911217708866, 65.34679547419762]",true
34,6,"[22.94978461754298, 51.314599489064946]",true
34,7,"[28.029757988412587, 34.72176960548583]",true
34,8,"[40.83815645245472, 24.75616333404783]",true
34,9,"[57.40860420105852, 24.186611077449744]",true
34,10,"[71.26504754711962, 33.637805501844284]",true
35,1,"[76.89135234809224, 48.8117862837952]",true
35,2,"[71.71913466780191, 65.49964672818767]",true
35,3,"[59.06035047930831, 75.14840909534914]",true
35,4,"[41.96442121456576, 75.43135024020626]",true
35,5,"[28.064590643434844, 65.27749965314985]",true
35,6,"[23.0391720301958, 51.354435837218425]",true
35,7,"[28.09946307385686, 34.793143156220985]",true
35,8,"[40.84144937014269, 24.85579541959033]",true
35,9,"[57.352182818325495, 24.26898400370139]",true
35,10,"[71.17397293244906, 33.67633165549939]",true
36,1,"[76.79992153480084, 48.77683882155388]",true
36,2,"[71.6440942218182, 65.436884644641]",true
36,3,"[59.05416932189831, 75.04890067201073]",true
36,4,"[42.00074271591323, 75.34016361524601]",true
36,5,"[28.133270069160822, 65.20820383210207]",true
36,6,"[23.128559442848616, 51.39427218537191]",true
36,7,"[28.169168159301133, 34.86451670695614]",true
36,8,"[40.84474228783066, 24.95542750513283]",true
36,9,"[57.29576143559247, 24.351356929953038]",true
36,10,"[71.08289831777849, 33.714857809154495]",true
37,1,"[76.70849072150943, 48.74189135931257]",true
37,2,"[71.56905377583446, 65.37412256109434]",true
37,3,"[59.04798816448831, 74.94939224867234]",true
37,4,"[42.03706421726071, 75.24897699028577]",true
37,5,"[28.2019494948868, 65.1389080110543]",true
37,6,"[23.217946855501435, 51.43410853352539]",true
37,7,"[28.238873244745406, 34.93589025769129]",true
37,8,"[40.84803520551864, 25.055059590675327]",true
37,9,"[57.23934005285944, 24.433729856204685]",true
37,10,"[70.99182370310793, 33.7533839628096]",true
38,1,"[76.61705990821804, 48.70694389707125]",true
38,2,"[71.49401332985074, 65.31136047754768]",true
38,3,"[59.041807007078305, 74.84988382533395]",true
38,4,"[42.073385718608186, 75.15779036532552]",true
38,5,"[28.27062892061278, 65.06961219000652]",true
38,6,"[23.30733426815425, 51.473944881678875]",true
38,7,"[28.30857833018968, 35.007263808426444]",true
38,8,"[40.85132812320661, 25.154691676217823]",true
38,9,"[57.18291867012641, 24.516102782456333]",true
38,10,"[70.90074908843735, 33.791910116464706]",true
39,1,"[76.52562909492663, 48.67199643482993]",true
39,2,"[71.49401332985074, 65.31136047754768]",true
39,3,"[59.0356258496683, 74.75037540199554]",true
39,4,"[42.073385718608186, 75.15779036532552]",true
39,5,"[28.27062892061278, 65.06961219000652]",true
39,6,"[23.39672168080707, 51.51378122983236]",true
39,7,"[28.30857833018968, 35.007263808426444]",true
39,8,"[40.854621040894585, 25.254323761760322]",true
39,9,"[57.12649728739339, 24.59847570870798]",true
39,10,"[70.90074908843735, 33.791910116464706]",true
40,1,"[76.52562909492663, 48.67199643482993]",true
40,2,"[71.43554238493206, 65.2305550735114]",true
40,3,"[59.0356258496683, 74.75037540199554]",true
40,4,"[42.1144689016437, 75.06793611369962]",true
40,5,"[28.2674579218988, 65.14258781139661]",true
40,6,"[23.39672168080707, 51.51378122983236]",true
40,7,"[28.338337204378064, 35.083146921535466]",true
40,8,"[40.854621040894585, 25.254323761760322]",true
40,9,"[57.12649728739339, 24.59847570870798]",true
40,10,"[70.8140272222337, 33.83684885833183]",true
41,1,"[76.42948732525879, 48.645410890953414]",true
41,2,"[71.37707144001338, 65.14974966947511]",true
41,3,"[59.040162438804785, 74.65072103576169]",true
41,4,"[42.15555208467921, 74.97808186207371]",true
41,5,"[28.264286923184823, 65.21556343278671]",true
41,6,"[23.467531513992206, 51.577643022673286]",true
41,7,"[28.368096078566445, 35.159030034644495]",true
41,8,"[40.85875939391664, 25.353257074054156]",true
41,9,"[57.06213608147683, 24.671682502155562]",true
41,10,"[70.72730535603007, 33.881787600198955]",true
42,1,"[76.33334555559097, 48.61882534707689]",true
42,2,"[71.3186004950947, 65.06894426543882]",true
42,3,"[59.04469902794127, 74.55106666952786]",true
42,4,"[42.196635267714726, 74.8882276104478]",true
42,5,"[28.261115924470843, 65.2885390541768]",true
42,6,"[23.538341347177347, 51.64150481551422]",true
42,7,"[28.39785495275483, 35.23491314775352]",true
42,8,"[40.86289774693871, 25.45219038634799]",true
42,9,"[56.99777487556026, 24.744889295603148]",true
42,10,"[70.64058348982643, 33.926726342066075]",true
43,1,"[76.23720378592313, 48.59223980320038]",true
43,2,"[71.26012955017602, 64.98813886140253]",true
43,3,"[59.049235617077755, 74.451412303294]",true
43,4,"[42.237718450750236, 74.79837335882189]",true
43,5,"[28.257944925756863, 65.36151467556688]",true
43,6,"[23.609151180362485, 51.70536660835514]",true
43,7,"[28.42761382694321, 35.310796260862546]",true
43,8,"[40.867036099960764, 25.551123698641824]",true
43,9,"[56.9334136696437, 24.81809608905073]",true
43,10,"[70.5538616236228, 33.971665083933196]",true
44,1,"[76.1410620162553, 48.56565425932386]",true
44,2,"[71.20165860525734, 64.90733345736625]",true
44,3,"[59.05377220621424, 74.35175793706016]",true
44,4,"[42.27880163378575, 74.70851910719598]",true
44,5,"[28.254773927042887, 65.43449029695697]",true
44,6,"[23.679961013547622, 51.76922840119607]",true
44,7,"[28.457372701131597, 35.38667937397157]",true
44,8,"[40.87117445298283, 25.650057010935658]",true
44,9,"[56.86905246372714, 24.891302882498312]",true
44,10,"[70.46713975741915, 34.016603825800324]",true
45,1,"[76.04492024658747, 48.53906871544734]",true
45,2,"[71.14318766033865, 64.82652805332997]",true
45,3,"[59.058308795350726, 74.2521035708263]",true
45,4,"[42.31988481682126, 74.61866485557007]",true
45,5,"[28.251602928328907, 65.50746591834707]",true
45,6,"[23.750770846732763, 51.833090194037]",true
45,7,"[28.48713157531998, 35.46256248708059]",true
45,8,"[40.875312806004885, 25.748990323229492]",true
45,9,"[56.80469125781057, 24.964509675945898]",true
45,10,"[70.38041789121552, 34.061542567667445]",true
46,1,"[75.94877847691963, 48.51248317157082]",true
46,2,"[71.08471671541997, 64.74572264929368]",true
46,3,"[59.06284538448721, 74.15244920459247]",true
46,4,"[42.360967999856776, 74.52881060394417]",true
46,5,"[28.248431929614927, 65.58044153973715]",true
46,6,"[23.8215806799179, 51.89695198687792]",true
46,7,"[28.516890449508363, 35.53844560018962]",true
46,8,"[40.87945115902695, 25.847923635523326]",true
46,9,"[56.740330051894006, 25.03771646939348]",true
46,10,"[70.29369602501187, 34.10648130953457]",true
47,1,"[75.8526367072518, 48.48589762769431]",true
47,2,"[71.02624577050129, 64.6649172452574]",true
47,3,"[59.0673819736237, 74.05279483835862]",true
47,4,"[42.402051182892286, 74.43895635231826]",true
47,5,"[28.24526093090095, 65.65341716112724]",true
47,6,"[23.892390513103038, 51.96081377971885]",true
47,7,"[28.546649323696748, 35.61432871329864]",true
47,8,"[40.88358951204901, 25.94685694781716]",true
47,9,"[56.675968845977444, 25.110923262841062]",true
47,10,"[70.20697415880824, 34.15142005140169]",true
48,1,"[75.75649493758397, 48.459312083817785]",true
48,2,"[70.96777482558261, 64.5841118412211]",true
48,3,"[59.07191856276018, 73.95314047212477]",true
48,4,"[42.4431343659278, 74.34910210069236]",true
48,5,"[28.24208993218697, 65.72639278251734]",true
48,6,"[23.963200346288176, 52.02467557255978]",true
48,7,"[28.57640819788513, 35.69021182640766]",true
48,8,"[40.88772786507107, 26.045790260110994]",true
48,9,"[56.61160764006088, 25.184130056288648]",true
48,10,"[70.12025229260459, 34.196358793268814]",true
49,1,"[75.66035316791613, 48.43272653994127]",true
49,2,"[70.90930388066393, 64.50330643718482]",true
49,3,"[59.07645515189667, 73.85348610589092]",true
49,4,"[42.48421754896331, 74.25924784906645]",true
49,5,"[28.23891893347299, 65.79936840390742]",true
49,6,"[24.034010179473317, 52.088537365400704]",true
49,7,"[28.606167072073514, 35.76609493951669]",true
49,8,"[40.89186621809313, 26.14472357240483]",true
49,9,"[56.54724643414431, 25.25733684973623]",true
49,10,"[70.03353042640096, 34.24129753513594]",true
50,1,"[75.5642113982483, 48.40614099606475]",true
50,2,"[70.85083293574525, 64.42250103314854]",true
50,3,"[59.08099174103315, 73.75383173965709]",true
50,4,"[42.52530073199882, 74.16939359744055]",true
50,5,"[28.23574793475901, 65.87234402529751]",true
50,6,"[24.104820012658454, 52.15239915824163]",true
50,7,"[28.6359259462619, 35.84197805262571]",true
50,8,"[40.89600457111519, 26.243656884698662]",true
50,9,"[56.48288522822775, 25.330543643183812]",true
50,10,"[69.94680856019731, 34.28623627700306]",true
51,1,"[75.46806962858047, 48.379555452188235]",true
51,2,"[70.79236199082656, 64.34169562911225]",true
51,3,"[59.08552833016964, 73.65417737342324]",true
51,4,"[42.566383915034336, 74.07953934581464]",true
51,5,"[28.232576936045035, 65.9453196466876]",true
51,6,"[24.17562984584359, 52.21626095108256]",true
51,7,"[28.66568482045028, 35.917861165734735]",true
51,8,"[40.90014292413725, 26.342590196992496]",true
51,9,"[56.41852402231119, 25.403750436631398]",true
51,10,"[69.86008669399368, 34.331175018870184]",true
52,1,"[75.37192785891264, 48.35296990831172]",true
52,2,"[70.73389104590788, 64.26089022507597]",true
52,3,"[59.09006491930612, 73.55452300718939]",true
52,4,"[42.60746709806985, 73.98968509418873]",true
52,5,"[28.229405937331055, 66.0182952680777]",true
52,6,"[24.246439679028732, 52.280122743923485]",true
52,7,"[28.695443694638666, 35.993744278843764]",true
52,8,"[40.90428127715931, 26.44152350928633]",true
52,9,"[56.35416281639462, 25.47695723007898]",true
52,10,"[69.77336482779003, 34.37611376073731]",true
53,1,"[75.2757860892448, 48.3263843644352]",true
53,2,"[70.6754201009892, 64.18008482103969]",true
53,3,"[59.09460150844261, 73.45486864095554]",true
53,4,"[42.64855028110536, 73.89983084256282]",true
53,5,"[28.226234938617075, 66.09127088946778]",true
53,6,"[24.31724951221387, 52.34398453676441]",true
53,7,"[28.725202568827047, 36.069627391952785]",true
53,8,"[40.90841963018137, 26.540456821580165]",true
53,9,"[56.28980161047806, 25.550164023526563]",true
53,10,"[69.6866429615864, 34.42105250260443]",true
54,1,"[75.17964431957697, 48.299798820558685]",true
54,2,"[70.61694915607052, 64.09927941700339]",true
54,3,"[59.09913809757909, 73.3552142747217]",true
54,4,"[42.68963346414087, 73.80997659093691]",true
54,5,"[28.2230639399031, 66.16424651085786]",true
54,6,"[24.388059345399007, 52.40784632960534]",true
54,7,"[28.754961443015432, 36.145510505061814]",true
54,8,"[40.91255798320343, 26.639390133874]",true
54,9,"[56.225440404561496, 25.62337081697415]",true
54,10,"[69.59992109538275, 34.46599124447156]",true
55,1,"[75.08350254990914, 48.273213276682164]",true
55,2,"[70.55847821115185, 64.0184740129671]",true
55,3,"[59.10367468671558, 73.25555990848785]",true
55,4,"[42.730716647176386, 73.720122339311]",true
55,5,"[28.21989294118912, 66.23722213224796]",true
55,6,"[24.458869178584145, 52.471708122446266]",true
55,7,"[28.784720317203817, 36.221393618170836]",true
55,8,"[40.91669633622549, 26.738323446167833]",true
55,9,"[56.16107919864493, 25.69657761042173]",true
55,10,"[69.51319922917912, 34.51092998633868]",true
56,1,"[74.9873607802413, 48.24662773280565]",true
56,2,"[70.50000726623317, 63.93766860893082]",true
56,3,"[59.108211275852064, 73.155905542254]",true
56,4,"[42.7717998302119, 73.6302680876851]",true
56,5,"[28.21672194247514, 66.31019775363805]",true
56,6,"[24.529679011769286, 52.53556991528719]",true
56,7,"[28.8144791913922, 36.29727673127986]",true
56,8,"[40.92083468924755, 26.837256758461667]",true
56,9,"[56.096717992728365, 25.769784403869313]",true
56,10,"[69.42647736297548, 34.5558687282058]",true
57,1,"[74.89121901057348, 48.22004218892913]",true
57,2,"[70.44153632131449, 63.85686320489454]",true
57,3,"[59.11274786498855, 73.05625117602015]",true
57,4,"[42.81288301324741, 73.54041383605919]",true
57,5,"[28.213550943761163, 66.38317337502814]",true
57,6,"[24.600488844954423, 52.59943170812812]",true
57,7,"[28.844238065580583, 36.37315984438889]",true
57,8,"[40.92497304226961, 26.9361900707555]",true
57,9,"[56.0323567868118, 25.8429911973169]",true
57,10,"[69.33975549677184, 34.60080747007293]",true
58,1,"[74.79507724090564, 48.19345664505261]",true
58,2,"[70.3830653763958, 63.77605780085825]",true
58,3,"[59.117284454125034, 72.95659680978632]",true
58,4,"[42.85396619628292, 73.45055958443328]",true
58,5,"[28.210379945047183, 66.45614899641822]",true
58,6,"[24.67129867813956, 52.66329350096905]",true
58,7,"[28.873996939768965, 36.44904295749791]",true
58,8,"[40.92911139529167, 27.035123383049335]",true
58,9,"[55.967995580895234, 25.91619799076448]",true
58,10,"[69.2530336305682, 34.64574621194005]",true
59,1,"[74.6989354712378, 48.16687110117609]",true
59,2,"[70.32459443147712, 63.695252396821964]",true
59,3,"[59.12182104326152, 72.85694244355247]",true
59,4,"[42.89504937931843, 73.36070533280737]",true
59,5,"[28.207208946333203, 66.52912461780832]",true
59,6,"[24.7421085113247, 52.72715529380997]",true
59,7,"[28.90375581395735, 36.52492607060694]",true
59,8,"[40.933249748313735, 27.13405669534317]",true
59,9,"[55.90363437497867, 25.989404784212063]",true
59,10,"[69.16631176436456, 34.69068495380717]",true
60,1,"[74.60279370156998, 48.14028555729958]",true
60,2,"[70.26612348655844, 63.61444699278568]",true
60,3,"[59.126357632398005, 72.75728807731862]",true
60,4,"[42.93613256235395, 73.27085108118146]",true
60,5,"[28.204037947619227, 66.6021002391984]",true
60,6,"[24.81291834450984, 52.791017086650896]",true
60,7,"[28.93351468814573, 36.60080918371596]",true
60,8,"[40.93738810133579, 27.232990007637003]",true
60,9,"[55.83927316906211, 26.06261157765965]",true
60,10,"[69.07958989816092, 34.7356236956743]",true
61,1,"[74.50665193190214, 48.11370001342306]",true
